BusinessID,GiftID
4001321,3002316
4001321,3004016
4001321,3005811
4001322,3002527
4001322,3002659
4001322,3002794
4001322,3004462
4001322,3004985
4001322,3005492
4001323,3000443
4001323,3001152
4001323,3001431
4001323,3001755
4001323,3003015
4001323,3003252
4001323,3003948
4001324,3000713
4001324,3003959
4001324,3004197
4001325,3001349
4001325,3002155
4001325,3002329
4001325,3002987
4001325,3003639
4001325,3004187
4001325,3004463
4001325,3004675
4001326,3003012
4001326,3003407
4001326,3003566
4001326,3004501
4001327,3002576
4001327,3004238
4001328,3001386
4001328,3002183
4001328,3002294
4001328,3002889
4001328,3004680
4001328,3005266
4001329,3001384
4001329,3001414
4001329,3002777
4001329,3002946
4001329,3003596
4001329,3005566
4001330,3001178
4001330,3001461
4001330,3001839
4001330,3002586
4001330,3004354
4001331,3000018
4001331,3000736
4001331,3000853
4001331,3001206
4001331,3001691
4001331,3001870
4001331,3002324
4001331,3003583
4001331,3004775
4001331,3004929
4001331,3005176
4001331,3005289
4001331,3005602
4001332,3001658
4001332,3002178
4001332,3002818
4001332,3004023
4001333,3001451
4001333,3002829
4001333,3002852
4001333,3003538
4001333,3003907
4001333,3004046
4001333,3005147
4001334,3000353
4001334,3000369
4001334,3001193
4001334,3001708
4001334,3002274
4001334,3002877
4001334,3004241
4001334,3005857
4001335,3000653
4001335,3001883
4001335,3002926
4001335,3003211
4001335,3004039
4001335,3004051
4001335,3005886
4001336,3000528
4001336,3000848
4001336,3002059
4001337,3002430
4001337,3002703
4001337,3002736
4001337,3002793
4001338,3000592
4001338,3000834
4001338,3001291
4001338,3002851
4001338,3005678
4001338,3005937
4001339,3001227
4001339,3002351
4001339,3002781
4001339,3002894
4001339,3004400
4001339,3005749
4001340,3001019
4001340,3002190
4001340,3002282
4001340,3002648
4001340,3005664
4001341,3000321
4001341,3002137
4001341,3002853
4001341,3004695
4001341,3004856
4001342,3000921
4001342,3001242
4001342,3001610
4001342,3002108
4001342,3002764
4001342,3003058
4001342,3003173
4001342,3005517
4001343,3001573
4001343,3003864
4001343,3004358
4001343,3004789
4001344,3003445
4001344,3004415
4001345,3000114
4001345,3000332
4001345,3000592
4001345,3001046
4001345,3002623
4001345,3004287
4001345,3004549
4001345,3005851
4001346,3001614
4001346,3001895
4001346,3002522
4001346,3003463
4001346,3003483
4001346,3003768
4001346,3004134
4001346,3004475
4001346,3005246
4001346,3005881
4001347,3002153
4001347,3004513
4001347,3005964
4001348,3003289
4001348,3004097
4001348,3004127
4001348,3005372
4001349,3000341
4001349,3001668
4001349,3001999
4001349,3002075
4001349,3002667
4001349,3004271
4001349,3004778
4001349,3005541
4001350,3000074
4001350,3000824
4001350,3000925
4001350,3002742
4001350,3003154
4001350,3003326
4001350,3004640
4001350,3004798
4001350,3004895
4001351,3002660
4001351,3004006
4001351,3004101
4001351,3005110
4001352,3001138
4001352,3002833
4001352,3003989
4001352,3005534
4001353,3001500
4001353,3002854
4001353,3003011
4001353,3003844
4001353,3005973
4001354,3000956
4001354,3001674
4001354,3002468
4001354,3003736
4001354,3004240
4001354,3005752
4001355,3002389
4001355,3002622
4001355,3003631
4001355,3005916
4001356,3000711
4001356,3001721
4001356,3003037
4001356,3003635
4001356,3005075
4001357,3002081
4001357,3002915
4001357,3003849
4001357,3004352
4001357,3005134
4001357,3005579
4001357,3005883
4001358,3001714
4001358,3002297
4001358,3002400
4001358,3002543
4001358,3003001
4001358,3004769
4001359,3002152
4001359,3002171
4001359,3005600
4001360,3001788
4001360,3003876
4001360,3004408
4001361,3000196
4001361,3002865
4001361,3003255
4001361,3003891
4001361,3004915
4001361,3005538
4001362,3001282
4001362,3001776
4001362,3002100
4001362,3004136
4001362,3004639
4001362,3005878
4001363,3000011
4001363,3005692
4001364,3000711
4001364,3003037
4001364,3003361
4001364,3003691
4001364,3005288
4001364,3005336
4001364,3005542
4001365,3002439
4001365,3003179
4001365,3003200
4001365,3004277
4001365,3005575
4001365,3005957
4001366,3000560
4001366,3000965
4001366,3001319
4001366,3001575
4001366,3003300
4001366,3004212
4001367,3001474
4001367,3001924
4001367,3002018
4001367,3002080
4001367,3002103
4001367,3002974
4001367,3003945
4001367,3004490
4001367,3004981
4001368,3001176
4001368,3002898
4001368,3003744
4001369,3000114
4001369,3000834
4001369,3002798
4001369,3003193
4001369,3003718
4001369,3004919
4001370,3001122
4001370,3001349
4001370,3001547
4001370,3001762
4001370,3003486
4001370,3005831
4001371,3000165
4001371,3000185
4001371,3000943
4001371,3002146
4001371,3002322
4001371,3002760
4001371,3003797
4001371,3004081
4001371,3005935
4001372,3000225
4001372,3001390
4001372,3001841
4001372,3002098
4001372,3002121
4001372,3002675
4001372,3002690
4001372,3003302
4001372,3003672
4001372,3005127
4001373,3000535
4001373,3000623
4001373,3004431
4001373,3005256
4001373,3005385
4001373,3005683
4001374,3001905
4001375,3000194
4001375,3000614
4001375,3004440
4001375,3005334
4001375,3005906
4001375,3005979
4001376,3000447
4001376,3001118
4001376,3001686
4001376,3001920
4001377,3000163
4001377,3000997
4001377,3004947
4001377,3005074
4001377,3005158
4001378,3000346
4001378,3001783
4001378,3001858
4001378,3003060
4001378,3003153
4001378,3005333
4001379,3000732
4001379,3000838
4001379,3001692
4001379,3002260
4001379,3003514
4001379,3003772
4001379,3004528
4001379,3005837
4001380,3001499
4001380,3003959
4001380,3005715
4001381,3000755
4001381,3000816
4001381,3002498
4001381,3004356
4001381,3005910
4001382,3000039
4001382,3000280
4001382,3000472
4001382,3000951
4001382,3003150
4001382,3003747
4001382,3004685
4001382,3005124
4001382,3005607
4001383,3000468
4001383,3000681
4001383,3000739
4001383,3000919
4001383,3001781
4001383,3003346
4001383,3004010
4001384,3000179
4001384,3000505
4001384,3001284
4001384,3002034
4001384,3003558
4001384,3003855
4001384,3004216
4001384,3005413
4001384,3005708
4001384,3005770
4001385,3000137
4001385,3000485
4001385,3002045
4001385,3002958
4001385,3003837
4001385,3004405
4001385,3004691
4001386,3000199
4001386,3001424
4001386,3001552
4001386,3002382
4001386,3005139
4001387,3001947
4001387,3002865
4001387,3005629
4001388,3000246
4001388,3002323
4001388,3003902
4001388,3004010
4001388,3004408
4001388,3005015
4001389,3000002
4001389,3001310
4001389,3001441
4001389,3001603
4001389,3001954
4001389,3003251
4001389,3004171
4001389,3004644
4001389,3004797
4001390,3003917
4001390,3003979
4001391,3001561
4001391,3001792
4001391,3002270
4001391,3002945
4001391,3005229
4001392,3000602
4001392,3000827
4001392,3000920
4001392,3002011
4001392,3002160
4001392,3002712
4001392,3004006
4001393,3000212
4001393,3000453
4001393,3001470
4001393,3001659
4001393,3002199
4001393,3003008
4001393,3004265
4001394,3000089
4001394,3001093
4001395,3000027
4001395,3000493
4001395,3001042
4001395,3003270
4001395,3004564
4001395,3004659
4001395,3005912
4001396,3000922
4001396,3003314
4001396,3004737
4001397,3000194
4001397,3001208
4001397,3001935
4001397,3005537
4001397,3005979
4001398,3000053
4001398,3002127
4001398,3004146
4001398,3004345
4001398,3005597
4001399,3000978
4001399,3001723
4001399,3002707
4001399,3004079
4001399,3004094
4001399,3004099
4001399,3004449
4001400,3002058
4001400,3003228
4001400,3003241
4001400,3005421
4001401,3001007
4001401,3002445
4001401,3002517
4001401,3003856
4001402,3000036
4001402,3001500
4001402,3001720
4001402,3002944
4001402,3003820
4001402,3004248
4001402,3005849
4001403,3000242
4001403,3000882
4001403,3001854
4001403,3003010
4001403,3005238
4001403,3005955
4001404,3000528
4001404,3000749
4001404,3002925
4001404,3003879
4001405,3001838
4001405,3002408
4001405,3002928
4001405,3003269
4001405,3003441
4001405,3004545
4001405,3004908
4001405,3005192
4001405,3005328
4001405,3005561
4001406,3000875
4001406,3001709
4001406,3002443
4001406,3002835
4001406,3003120
4001406,3004062
4001407,3000456
4001407,3002855
4001407,3004893
4001407,3005972
4001408,3000792
4001408,3001401
4001408,3005921
4001409,3000363
4001409,3001099
4001409,3001148
4001409,3001156
4001409,3002080
4001409,3002179
4001409,3002532
4001410,3000677
4001410,3000834
4001410,3001792
4001410,3002120
4001410,3005702
4001411,3000072
4001411,3000125
4001411,3000133
4001411,3000311
4001411,3000938
4001411,3001285
4001411,3001445
4001411,3005689
4001411,3005730
4001412,3000428
4001412,3000567
4001412,3000594
4001412,3005879
4001413,3004071
4001413,3004365
4001413,3004832
4001414,3000989
4001414,3002084
4001414,3003750
4001414,3004107
4001414,3004558
4001414,3004741
4001415,3000347
4001415,3000972
4001415,3001477
4001415,3001522
4001415,3003585
4001415,3003917
4001416,3000015
4001416,3001120
4001416,3002884
4001416,3005571
4001416,3005686
4001417,3002967
4001418,3000566
4001418,3005699
4001419,3001721
4001419,3003843
4001419,3005302
4001419,3005336
4001419,3005533
4001420,3000121
4001420,3000563
4001420,3001394
4001420,3001669
4001420,3002698
4001420,3004852
4001420,3005137
4001421,3000847
4001421,3001100
4001421,3004098
4001421,3004546
4001422,3001205
4001422,3001421
4001422,3001829
4001422,3002885
4001422,3002941
4001422,3002980
4001422,3003328
4001422,3003549
4001422,3005832
4001423,3000194
4001423,3000430
4001423,3002390
4001423,3003542
4001423,3003972
4001423,3004410
4001423,3004732
4001423,3005020
4001423,3005429
4001423,3005713
4001423,3005862
4001424,3000778
4001424,3002006
4001424,3002586
4001424,3004054
4001424,3004539
4001425,3001902
4001425,3003468
4001425,3004325
4001425,3005041
4001426,3000079
4001426,3001462
4001426,3001879
4001426,3001897
4001426,3002122
4001426,3003126
4001426,3005311
4001427,3000098
4001427,3000148
4001427,3000157
4001427,3000513
4001427,3000758
4001427,3000909
4001427,3001379
4001427,3001489
4001427,3001536
4001427,3003218
4001427,3003560
4001427,3004367
4001427,3005560
4001428,3002759
4001428,3003744
4001428,3004920
4001428,3005238
4001428,3005830
4001429,3002674
4001429,3002927
4001429,3003230
4001429,3003289
4001429,3003927
4001429,3004097
4001429,3004190
4001429,3004980
4001430,3002128
4001430,3003288
4001430,3004117
4001430,3004700
4001431,3001081
4001431,3004381
4001432,3004197
4001432,3004891
4001433,3002714
4001434,3001403
4001434,3002034
4001434,3002587
4001434,3002636
4001434,3002702
4001434,3004114
4001434,3004179
4001434,3004487
4001435,3000488
4001435,3000553
4001435,3001436
4001435,3001602
4001435,3003403
4001436,3001571
4001436,3002497
4001437,3000011
4001437,3000027
4001437,3001732
4001437,3002442
4001437,3002619
4001438,3001729
4001439,3004932
4001439,3005091
4001439,3005321
4001440,3001918
4001440,3002086
4001440,3002098
4001440,3002198
4001440,3002218
4001440,3003715
4001440,3003830
4001440,3004576
4001440,3004608
4001440,3005915
4001441,3000411
4001441,3000467
4001441,3002405
4001441,3004934
4001442,3000242
4001442,3001314
4001442,3004050
4001442,3004832
4001442,3005905
4001443,3001314
4001443,3001546
4001443,3002253
4001443,3002508
4001443,3003284
4001443,3003537
4001443,3003744
4001443,3004937
4001443,3005364
4001444,3002591
4001444,3003104
4001444,3004457
4001444,3004734
4001445,3000283
4001445,3000469
4001445,3001506
4001445,3005365
4001445,3005585
4001446,3001769
4001446,3002451
4001446,3003147
4001446,3003233
4001446,3004972
4001446,3005632
4001446,3005659
4001446,3005803
4001447,3000089
4001447,3000589
4001447,3001827
4001447,3004632
4001447,3005389
4001447,3005993
4001448,3002465
4001448,3002502
4001448,3004944
4001449,3001143
4001449,3002783
4001449,3003827
4001449,3005518
4001449,3005685
4001450,3001167
4001450,3002067
4001450,3002664
4001450,3002679
4001450,3003649
4001450,3004070
4001450,3005491
4001451,3000137
4001451,3000347
4001451,3000552
4001451,3001542
4001451,3002431
4001451,3004021
4001451,3004691
4001451,3005998
4001452,3000573
4001452,3000593
4001452,3003544
4001452,3004043
4001452,3004492
4001452,3005834
4001452,3005863
4001453,3000159
4001453,3001663
4001453,3002684
4001453,3003657
4001453,3004589
4001453,3004949
4001454,3000962
4001454,3002248
4001454,3003205
4001454,3005107
4001455,3000899
4001455,3003774
4001455,3004290
4001455,3004530
4001455,3004918
4001455,3005927
4001456,3002036
4001456,3002294
4001456,3002944
4001456,3004566
4001457,3000653
4001457,3000960
4001457,3001055
4001457,3003211
4001457,3003375
4001457,3003529
4001457,3003605
4001457,3004208
4001457,3004381
4001457,3004562
4001457,3005540
4001458,3002036
4001458,3002889
4001459,3000113
4001459,3001842
4001459,3002989
4001459,3003371
4001459,3004357
4001459,3005093
4001460,3000934
4001460,3002942
4001460,3003114
4001460,3005815
4001461,3000563
4001461,3001050
4001461,3001759
4001461,3002378
4001461,3003888
4001461,3003994
4001461,3004129
4001461,3004151
4001461,3004235
4001462,3002481
4001462,3002619
4001462,3003120
4001462,3003248
4001462,3003446
4001462,3005462
4001463,3001833
4001463,3002060
4001463,3003174
4001463,3004550
4001464,3000262
4001464,3001342
4001464,3002419
4001464,3002496
4001464,3002520
4001464,3003162
4001464,3003326
4001464,3003920
4001464,3005091
4001465,3005300
4001465,3005636
4001466,3000772
4001466,3002800
4001466,3004623
4001466,3004781
4001467,3002037
4001467,3003339
4001467,3004961
4001468,3002321
4001468,3004406
4001468,3004648
4001468,3005124
4001469,3000776
4001469,3000824
4001469,3001331
4001469,3001357
4001469,3003762
4001469,3003779
4001469,3004343
4001469,3004953
4001469,3005323
4001470,3000863
4001470,3001067
4001470,3001329
4001470,3002877
4001470,3003263
4001470,3003570
4001471,3001468
4001471,3002981
4001471,3003738
4001471,3003751
4001471,3004741
4001471,3005027
4001472,3001548
4001472,3002160
4001472,3005109
4001473,3000367
4001473,3000683
4001473,3004172
4001473,3005263
4001473,3005482
4001474,3002272
4001474,3003284
4001474,3003305
4001474,3005955
4001475,3000315
4001475,3000323
4001475,3000603
4001475,3002627
4001475,3004148
4001475,3005665
4001476,3001145
4001476,3001503
4001476,3001544
4001476,3003166
4001476,3003464
4001477,3001935
4001477,3003476
4001477,3004303
4001477,3004502
4001477,3004610
4001477,3004933
4001478,3000295
4001478,3000636
4001478,3000745
4001478,3000795
4001478,3000900
4001478,3003258
4001478,3004431
4001478,3005256
4001479,3001794
4001479,3002173
4001479,3002285
4001479,3003215
4001479,3003449
4001479,3003630
4001479,3004199
4001480,3000223
4001480,3002140
4001480,3004299
4001480,3004397
4001480,3005021
4001481,3000221
4001481,3001546
4001481,3005765
4001481,3005970
4001482,3000233
4001482,3000815
4001482,3001133
4001482,3002221
4001482,3003639
4001482,3005130
4001482,3005753
4001483,3000161
4001483,3001382
4001483,3001866
4001483,3003655
4001483,3004089
4001483,3005800
4001484,3002626
4001484,3003277
4001484,3004201
4001484,3005396
4001484,3005404
4001485,3003680
4001485,3004674
4001485,3005388
4001486,3000213
4001486,3000617
4001486,3001283
4001486,3001620
4001486,3002358
4001486,3002487
4001486,3002868
4001486,3003315
4001486,3003794
4001486,3004108
4001486,3004551
4001486,3005739
4001487,3000218
4001487,3002430
4001487,3002541
4001487,3002693
4001487,3004710
4001488,3000767
4001488,3001284
4001488,3004093
4001488,3005306
4001489,3002492
4001489,3003161
4001489,3004014
4001489,3004298
4001489,3004325
4001490,3001078
4001490,3001302
4001490,3001587
4001490,3002694
4001490,3003108
4001490,3005258
4001490,3005349
4001490,3005836
4001491,3001387
4001491,3001425
4001491,3001669
4001491,3001931
4001491,3002912
4001491,3003594
4001491,3003642
4001491,3003996
4001491,3004756
4001492,3000198
4001492,3001264
4001492,3003228
4001492,3005605
4001493,3001702
4001493,3003168
4001493,3004836
4001494,3002043
4001494,3002087
4001494,3003149
4001494,3004050
4001494,3004513
4001495,3000681
4001495,3000744
4001495,3001098
4001495,3003005
4001495,3003355
4001496,3000139
4001496,3003271
4001496,3003359
4001496,3005226
4001497,3000613
4001497,3002061
4001497,3003409
4001497,3003508
4001497,3005985
4001498,3000268
4001498,3001605
4001498,3002651
4001498,3002705
4001498,3003288
4001498,3005777
4001498,3005789
4001499,3000243
4001499,3002708
4001499,3003525
4001499,3003734
4001500,3001288
4001500,3002596
4001500,3003171
4001500,3004626
4001500,3005149
4001500,3005341
4001500,3005707
4001500,3005711
4001501,3001334
4001501,3001378
4001501,3001548
4001501,3002099
4001501,3005949
4001502,3001335
4001502,3003343
4001502,3004565
4001502,3005738
4001502,3005888
4001503,3001684
4001503,3002482
4001503,3004822
4001504,3001403
4001504,3001501
4001504,3001800
4001504,3003054
4001504,3004216
4001504,3004637
4001504,3005366
4001504,3005377
4001505,3002581
4001505,3003919
4001505,3004563
4001506,3001128
4001506,3003716
4001506,3003997
4001506,3004649
4001506,3004694
4001506,3004836
4001507,3000563
4001507,3000672
4001507,3000954
4001507,3000999
4001507,3001056
4001507,3001566
4001507,3003136
4001507,3003282
4001507,3003624
4001507,3005097
4001507,3005368
4001507,3005846
4001508,3005033
4001508,3005233
4001508,3005716
4001509,3002452
4001509,3002735
4001509,3003448
4001509,3004916
4001509,3005842
4001510,3000434
4001510,3000439
4001510,3000452
4001510,3000938
4001510,3000974
4001510,3001136
4001510,3001399
4001510,3001672
4001510,3002135
4001510,3002807
4001510,3002834
4001510,3003334
4001510,3003650
4001510,3003754
4001510,3004178
4001510,3004206
4001510,3004672
4001510,3004780
4001510,3004870
4001510,3005505
4001510,3005675
4001511,3000013
4001511,3001607
4001511,3002197
4001511,3003676
4001511,3004007
4001512,3000319
4001512,3001099
4001512,3002624
4001512,3004758
4001513,3000361
4001513,3000697
4001513,3000726
4001513,3001301
4001513,3001375
4001513,3001589
4001513,3002029
4001513,3002284
4001513,3002617
4001513,3002633
4001513,3002715
4001513,3005079
4001513,3005907
4001514,3001623
4001514,3001972
4001514,3002338
4001514,3003745
4001514,3004805
4001515,3000510
4001515,3002473
4001515,3003484
4001515,3003749
4001516,3000718
4001516,3001229
4001516,3001514
4001516,3001792
4001516,3002148
4001516,3002466
4001516,3002799
4001516,3003195
4001517,3000714
4001517,3001551
4001517,3004472
4001517,3005449
4001517,3005994
4001518,3000865
4001518,3001339
4001518,3002911
4001518,3003026
4001518,3004818
4001519,3000275
4001519,3000988
4001519,3001267
4001519,3001431
4001519,3001449
4001519,3001534
4001519,3002234
4001519,3002445
4001519,3003948
4001519,3004614
4001520,3002364
4001520,3003215
4001520,3003427
4001520,3004199
4001521,3001129
4001521,3002070
4001521,3002862
4001521,3003311
4001521,3003420
4001521,3003588
4001521,3003698
4001521,3004196
4001521,3004921
4001522,3001475
4001522,3002291
4001522,3003750
4001523,3000600
4001523,3001438
4001523,3003127
4001524,3000308
4001524,3001195
4001524,3002695
4001524,3003198
4001525,3000246
4001525,3003346
4001525,3003940
4001525,3004408
4001526,3000537
4001526,3001007
4001526,3002234
4001526,3002745
4001526,3004614
4001526,3005731
4001527,3000936
4001527,3002057
4001527,3002099
4001527,3002689
4001527,3003641
4001527,3004006
4001527,3004519
4001528,3002863
4001528,3003940
4001528,3005316
4001529,3000332
4001529,3001034
4001529,3001291
4001529,3002741
4001529,3002945
4001529,3003267
4001529,3003652
4001529,3004453
4001529,3004549
4001530,3000978
4001530,3002628
4001530,3005879
4001531,3000554
4001531,3003736
4001531,3003970
4001531,3004563
4001531,3004788
4001532,3000669
4001532,3001209
4001532,3002803
4001532,3003219
4001532,3003504
4001532,3004395
4001533,3000896
4001533,3001728
4001533,3003206
4001533,3003665
4001533,3005085
4001534,3000277
4001534,3001327
4001534,3002690
4001534,3004118
4001534,3005018
4001534,3005444
4001534,3005590
4001535,3002158
4001535,3002332
4001535,3002935
4001535,3003635
4001535,3004279
4001535,3005674
4001536,3000529
4001536,3001913
4001536,3002227
4001536,3004217
4001536,3005892
4001537,3001549
4001537,3002145
4001537,3002913
4001537,3005368
4001537,3005416
4001537,3005798
4001538,3000350
4001538,3000984
4001538,3001409
4001538,3003559
4001538,3004846
4001539,3000315
4001539,3001242
4001539,3001356
4001539,3002752
4001539,3002973
4001539,3003653
4001539,3004100
4001539,3004473
4001539,3004825
4001539,3004931
4001539,3005982
4001540,3000716
4001540,3002891
4001540,3002954
4001540,3003099
4001540,3003207
4001541,3000698
4001541,3002344
4001541,3002673
4001541,3003354
4001541,3003387
4001541,3005039
4001541,3005752
4001541,3005816
4001541,3005934
4001542,3001389
4001542,3001505
4001542,3001857
4001542,3002027
4001542,3003530
4001542,3004530
4001543,3002697
4001543,3003889
4001543,3005959
4001544,3000035
4001544,3000183
4001544,3000547
4001544,3001009
4001544,3001947
4001544,3004807
4001544,3005067
4001545,3001169
4001545,3001923
4001545,3002277
4001545,3002916
4001545,3004783
4001545,3004804
4001545,3004894
4001546,3000008
4001546,3000901
4001546,3001045
4001546,3001130
4001546,3001423
4001546,3001641
4001546,3001765
4001546,3005423
4001546,3005514
4001546,3005717
4001546,3005807
4001547,3000352
4001547,3001400
4001547,3001876
4001548,3002505
4001548,3003428
4001548,3004708
4001549,3000287
4001549,3004028
4001549,3005636
4001550,3000144
4001550,3000370
4001550,3001230
4001550,3001635
4001550,3002146
4001550,3003182
4001550,3003425
4001550,3004321
4001550,3004360
4001550,3004612
4001550,3004855
4001551,3000053
4001551,3002457
4001551,3002762
4001551,3003232
4001551,3003916
4001551,3003931
4001551,3003932
4001551,3004146
4001551,3005104
4001552,3000676
4001552,3002328
4001552,3002795
4001552,3003121
4001552,3003142
4001552,3003317
4001552,3003640
4001552,3005397
4001552,3005515
4001553,3000493
4001553,3005692
4001554,3000641
4001554,3001415
4001554,3002104
4001554,3002161
4001554,3002962
4001554,3003029
4001554,3003432
4001554,3003508
4001554,3004460
4001555,3000202
4001555,3001007
4001555,3001268
4001555,3003332
4001555,3004245
4001555,3004441
4001556,3002302
4001556,3002472
4001556,3002642
4001556,3003027
4001556,3005424
4001557,3001294
4001557,3001638
4001557,3002740
4001557,3002846
4001557,3003990
4001558,3000331
4001558,3000923
4001558,3004333
4001558,3004334
4001559,3000727
4001559,3000887
4001559,3003259
4001559,3004103
4001559,3004936
4001559,3005425
4001560,3003123
4001560,3003187
4001560,3003981
4001560,3004806
4001561,3001341
4001561,3002147
4001561,3002950
4001561,3003778
4001561,3005402
4001562,3001309
4001562,3003859
4001563,3000806
4001563,3001661
4001563,3002783
4001563,3003926
4001563,3005020
4001563,3005906
4001563,3005979
4001563,3005981
4001564,3000315
4001564,3001177
4001564,3001280
4001564,3002827
4001564,3002948
4001564,3004221
4001564,3004496
4001564,3005079
4001564,3005259
4001565,3002048
4001565,3002175
4001565,3002933
4001565,3003293
4001565,3004029
4001565,3004817
4001565,3004900
4001565,3005521
4001565,3005641
4001566,3000515
4001566,3000834
4001566,3002588
4001566,3003718
4001566,3005851
4001567,3000629
4001567,3000908
4001567,3001057
4001567,3001664
4001567,3002817
4001567,3004051
4001567,3005953
4001568,3000184
4001568,3000216
4001568,3001971
4001568,3002284
4001568,3004931
4001568,3005244
4001569,3000939
4001569,3004925
4001570,3000095
4001570,3002265
4001570,3004334
4001571,3000586
4001571,3002416
4001571,3003684
4001571,3003877
4001571,3004539
4001571,3005847
4001572,3000138
4001572,3000978
4001572,3001234
4001572,3002050
4001572,3003545
4001572,3004099
4001572,3005374
4001573,3000576
4001573,3002816
4001573,3003003
4001573,3003112
4001573,3004772
4001573,3005218
4001574,3000178
4001574,3000919
4001574,3002107
4001574,3002251
4001574,3002323
4001574,3003862
4001574,3005721
4001575,3004205
4001575,3004349
4001575,3005371
4001575,3005562
4001576,3000272
4001576,3001941
4001576,3003296
4001576,3004801
4001577,3000870
4001577,3001149
4001577,3001728
4001577,3002014
4001577,3004324
4001577,3005187
4001578,3000005
4001578,3000445
4001578,3001225
4001578,3002494
4001578,3003912
4001578,3004124
4001578,3005099
4001579,3001719
4001579,3002302
4001579,3002910
4001579,3005718
4001580,3000902
4001580,3001606
4001580,3003018
4001581,3000322
4001581,3000937
4001581,3002328
4001581,3003289
4001581,3003317
4001581,3005397
4001582,3000784
4001582,3001815
4001582,3002034
4001583,3000297
4001583,3000321
4001583,3001194
4001583,3001264
4001583,3003722
4001583,3005356
4001584,3001507
4001584,3001986
4001584,3004025
4001584,3004059
4001584,3004818
4001584,3005867
4001585,3001500
4001585,3001743
4001585,3002634
4001585,3003889
4001585,3005455
4001586,3001851
4001586,3002704
4001586,3004891
4001586,3005529
4001586,3005663
4001587,3001204
4001587,3001258
4001587,3002791
4001587,3003959
4001588,3000054
4001588,3000096
4001588,3000389
4001588,3001515
4001588,3001592
4001588,3002377
4001588,3002608
4001588,3003561
4001588,3004132
4001588,3004341
4001588,3004448
4001589,3001752
4001589,3001887
4001589,3001904
4001589,3002518
4001589,3003448
4001589,3005007
4001590,3000184
4001590,3001890
4001590,3002041
4001590,3002284
4001590,3003477
4001590,3004221
4001590,3004701
4001590,3004716
4001590,3005063
4001591,3000080
4001591,3000111
4001591,3000600
4001591,3001374
4001591,3003909
4001592,3001775
4001592,3002003
4001592,3003701
4001593,3000324
4001593,3000662
4001593,3002245
4001593,3003153
4001593,3005439
4001593,3005965
4001594,3001050
4001594,3001103
4001594,3001115
4001594,3003888
4001594,3004235
4001594,3005309
4001594,3005868
4001595,3003296
4001595,3003339
4001595,3003460
4001595,3004900
4001595,3004961
4001595,3005206
4001596,3001268
4001596,3003352
4001596,3004390
4001597,3002123
4001597,3003986
4001597,3004281
4001597,3004903
4001598,3000337
4001598,3001258
4001598,3001745
4001598,3003579
4001599,3000230
4001599,3000831
4001599,3001252
4001599,3001368
4001599,3002241
4001599,3002490
4001599,3003204
4001599,3003858
4001599,3004083
4001599,3004086
4001599,3004309
4001599,3004413
4001599,3004482
4001599,3005125
4001599,3005484
4001599,3005706
4001600,3000585
4001600,3001989
4001600,3003008
4001600,3003114
4001600,3003361
4001600,3003691
4001601,3001010
4001601,3002964
4001601,3003865
4001601,3004464
4001601,3004838
4001602,3000243
4001602,3001747
4001602,3002952
4001602,3003576
4001602,3004036
4001602,3005253
4001602,3005458
4001602,3005861
4001603,3001372
4001603,3002208
4001603,3002848
4001603,3003170
4001603,3003571
4001603,3004061
4001603,3004186
4001604,3000130
4001604,3000677
4001604,3003800
4001604,3005267
4001604,3005577
4001604,3005775
4001605,3001214
4001605,3001220
4001605,3001295
4001605,3001958
4001605,3002883
4001605,3003771
4001605,3003952
4001605,3004403
4001605,3004484
4001606,3002504
4001606,3003490
4001606,3003816
4001606,3004254
4001606,3005439
4001606,3005833
4001607,3000423
4001607,3000858
4001607,3002198
4001607,3003378
4001607,3004414
4001607,3005017
4001607,3005157
4001607,3005209
4001607,3005963
4001608,3000150
4001608,3001313
4001608,3003404
4001608,3004131
4001609,3000115
4001609,3000697
4001609,3002041
4001609,3002605
4001609,3002827
4001609,3004182
4001609,3004221
4001609,3004978
4001609,3005244
4001609,3005380
4001609,3005386
4001610,3001171
4001610,3001326
4001610,3002149
4001610,3003821
4001611,3000288
4001611,3000548
4001611,3000937
4001611,3002200
4001611,3002880
4001611,3003444
4001611,3003974
4001611,3003975
4001611,3004012
4001611,3004122
4001611,3005628
4001612,3000025
4001612,3005652
4001613,3000797
4001613,3003360
4001613,3004237
4001614,3001247
4001614,3001521
4001614,3001940
4001614,3002747
4001614,3004400
4001614,3004616
4001614,3005499
4001614,3005599
4001615,3001000
4001615,3004818
4001616,3000675
4001616,3000864
4001616,3002003
4001616,3002212
4001616,3003076
4001616,3003330
4001616,3003817
4001616,3004049
4001616,3005038
4001616,3005150
4001616,3005882
4001617,3000462
4001617,3000836
4001617,3002346
4001617,3002371
4001617,3003223
4001617,3003886
4001617,3005302
4001618,3000471
4001618,3002345
4001618,3003179
4001618,3003731
4001618,3005575
4001619,3000284
4001619,3002236
4001619,3002385
4001619,3003695
4001619,3004220
4001619,3004546
4001619,3005270
4001620,3000138
4001620,3001554
4001620,3001559
4001620,3002475
4001620,3003875
4001620,3004037
4001621,3002016
4001621,3002727
4001621,3002746
4001621,3004864
4001622,3000075
4001622,3000646
4001622,3000819
4001622,3003151
4001622,3005121
4001622,3005304
4001622,3005794
4001623,3000103
4001623,3000992
4001623,3001211
4001623,3001790
4001623,3003425
